experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_resnet101_densenet169_adaboost,A,adaboost,8,308,34,181888,8,0.9117647058823528,0.9090909090909092,0.9090909090909092,0.9142857142857144,0.9116883116883115,0.9117647058823528,0.8249579113843054,16,1,2,15,0.9411764705882352,0.8823529411764706,0.8888888888888888,0.9375,0.9757785467128028,0.0506638360093347,64.89609249401838,0.0962466630153358
a_resnet101_densenet169_gaussian_nb,A,gaussian_nb,8,308,34,181888,8,0.6470588235294118,0.625,0.625,0.6666666666666666,0.6458333333333333,0.6470588235294118,0.2961744388795461,12,5,7,10,0.7058823529411765,0.5882352941176471,0.631578947368421,0.6666666666666666,0.6470588235294118,0.0506638360093347,0.1332286759861745,0.0250914909993298
a_resnet101_densenet169_decision_tree,A,decision_tree,9,308,34,181888,8,0.7941176470588235,0.7878787878787878,0.7878787878787878,0.8,0.793939393939394,0.7941176470588235,0.5892556509887896,14,3,4,13,0.8235294117647058,0.7647058823529411,0.7777777777777778,0.8125,0.7941176470588235,0.051606400986202,5.052132145967335,0.0022315679816529
a_resnet101_densenet169_rbf_svm,A,rbf_svm,9,308,34,181888,8,0.9117647058823528,0.918918918918919,0.918918918918919,0.9032258064516128,0.911072362685266,0.9117647058823528,0.8366600265340755,14,3,0,17,0.8235294117647058,1.0,1.0,0.85,0.9792387543252596,0.051606400986202,3.654027672018856,1.6186226769932546
a_resnet101_densenet169_linear_svm,A,linear_svm,9,308,34,181888,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882352,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9930795847750864,0.051606400986202,3.4666247699642554,0.5719034959911369
a_resnet101_densenet169_mlp,A,mlp,9,308,34,181888,8,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,16,1,1,16,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9550173010380624,0.051606400986202,311.0553966250154,0.0142508749850094
a_resnet101_densenet169_logistic,A,logistic,9,308,34,181888,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882352,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9930795847750864,0.051606400986202,1.4884305270388722,0.0255019709584303
a_resnet101_densenet169_random_forest,A,random_forest,9,308,34,181888,8,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,16,1,1,16,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.991349480968858,0.051606400986202,1.13943029101938,0.0112637300044298
a_resnet101_densenet169_adaboost,A,adaboost,9,308,34,181888,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8823529411764706,0.77005354108682,14,3,1,16,0.8235294117647058,0.9411764705882352,0.9333333333333332,0.8421052631578947,0.9584775086505192,0.051606400986202,65.1520343410084,0.0957892659935168
a_resnet101_densenet169_gaussian_nb,A,gaussian_nb,9,308,34,181888,8,0.5882352941176471,0.5333333333333333,0.5333333333333333,0.631578947368421,0.5824561403508772,0.5882352941176471,0.1815682598006407,12,5,9,8,0.7058823529411765,0.4705882352941176,0.5714285714285714,0.6153846153846154,0.588235294117647,0.051606400986202,0.1330280469846911,0.0244778010528534
