rank_position,experiment,approach,model,extractors,reduction,components,classifier,average_friedman_rank,folds,accuracy_q1,accuracy_median,accuracy_q3,accuracy_mean,accuracy_std,f1_q1,f1_median,f1_q3,f1_mean,f1_std,f1_clear_q1,f1_clear_median,f1_clear_q3,f1_clear_mean,f1_clear_std,f1_obstructed_q1,f1_obstructed_median,f1_obstructed_q3,f1_obstructed_mean,f1_obstructed_std,macro_f1_q1,macro_f1_median,macro_f1_q3,macro_f1_mean,macro_f1_std,balanced_accuracy_q1,balanced_accuracy_median,balanced_accuracy_q3,balanced_accuracy_mean,balanced_accuracy_std,mcc_q1,mcc_median,mcc_q3,mcc_mean,mcc_std,obstructed_recall_q1,obstructed_recall_median,obstructed_recall_q3,obstructed_recall_mean,obstructed_recall_std,clear_recall_q1,clear_recall_median,clear_recall_q3,clear_recall_mean,clear_recall_std,obstructed_precision_q1,obstructed_precision_median,obstructed_precision_q3,obstructed_precision_mean,obstructed_precision_std,clear_precision_q1,clear_precision_median,clear_precision_q3,clear_precision_mean,clear_precision_std,roc_auc_q1,roc_auc_median,roc_auc_q3,roc_auc_mean,roc_auc_std,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,training_seconds_total,prediction_seconds_total,pooled_accuracy,pooled_obstructed_recall,pooled_clear_recall,accuracy_iqr
12,a_resnet101v2_linear_svm,A,ResNet101V2; full features; linear SVM,ResNet101V2,full,,linear_svm,216.25,10,0.8922268907563025,0.9130252100840336,0.9705882352941176,0.9270588235294118,0.0481170205612788,0.8963963963963963,0.9209979209979212,0.970995670995671,0.9316505575329104,0.0441247869283925,0.8963963963963963,0.9209979209979212,0.970995670995671,0.9316505575329104,0.0441247869283925,0.8859026369168357,0.906158357771261,0.9696969696969696,0.9211983039752456,0.0540526810267256,0.8916692671763666,0.91253863834509,0.9705627705627706,0.926424430754078,0.048784199106594,0.8907781862745098,0.9125816993464052,0.9705882352941176,0.9258374183006536,0.0493660267927132,0.7858095363690741,0.8355914934651778,0.9428090415820634,0.8578337966893252,0.0947146660233974,0.838235294117647,0.8823529411764706,0.9411764705882352,0.8915441176470589,0.0813867590356584,0.9419934640522876,0.9722222222222222,1.0,0.9601307189542484,0.0470507537662504,0.9266826923076924,0.9722222222222222,1.0,0.9569727249874308,0.0495289213669722,0.8634453781512604,0.8918128654970761,0.9444444444444444,0.907153422772618,0.0636170441465907,0.9606881968473664,0.9809027777777778,0.9896193771626296,0.977591551326413,0.0170298771050766,149.0,18.0,7.0,168.0,17.041526163055096,2.652069582080003,0.9269005847953217,0.8922155688622755,0.96,0.07836134453781518
13,a_vgg16_mlp,A,VGG16; full features; MLP,VGG16,full,,mlp,215.85,10,0.8897058823529411,0.9130252100840336,0.9785714285714286,0.9240336134453784,0.0573965916051058,0.899624060150376,0.9142857142857144,0.9807692307692308,0.9310514560322009,0.0503409996210574,0.899624060150376,0.9142857142857144,0.9807692307692308,0.9310514560322009,0.0503409996210574,0.8741379310344828,0.9116883116883118,0.9785714285714286,0.9143281750178304,0.0683626902989447,0.8879798966913306,0.912987012987013,0.9785714285714286,0.9226898155250154,0.0589404972792085,0.8883272058823529,0.9133986928104574,0.9787581699346404,0.9227124183006536,0.0588415087154537,0.7963363221981586,0.8300653594771242,0.95863074009907,0.8578470799463013,0.1046319719731862,0.7766544117647058,0.9117647058823528,0.9852941176470588,0.8735294117647058,0.1226984383218801,0.9558823529411764,1.0,1.0,0.9718954248366012,0.0474375544924258,0.953125,1.0,1.0,0.971527777777778,0.0477155153452619,0.8214285714285714,0.915032679738562,0.9852941176470588,0.8993244465111474,0.0903767655159047,0.9237642973856208,0.9515570934256056,0.9922145328719724,0.951363057477893,0.0421721647286116,146.0,21.0,5.0,170.0,17.951228476013057,0.0250781429349441,0.9239766081871345,0.874251497005988,0.9714285714285714,0.08886554621848752
14,a_xception_resnet50_linear_svm,A,Xception+ResNet50; full features; linear SVM,Xception+ResNet50,full,,linear_svm,215.75,10,0.8823529411764706,0.9411764705882352,0.942436974789916,0.9211764705882352,0.0495486458122776,0.8854489164086687,0.94281045751634,0.9466374269005848,0.92641562734442,0.0454681988082187,0.8854489164086687,0.94281045751634,0.9466374269005848,0.92641562734442,0.0454681988082187,0.8705882352941177,0.9354166666666666,0.9411764705882352,0.9146018873218212,0.0554629819732828,0.8811145510835914,0.9406615497076024,0.9424019607843136,0.9205087573331204,0.0501898442840547,0.8823529411764706,0.9392361111111112,0.9424019607843136,0.9205065359477124,0.0493171156769653,0.7702283598820666,0.8821486928104575,0.8869642043568766,0.8484560122596108,0.0929367361587637,0.8363970588235294,0.9099264705882352,0.9402573529411764,0.8808823529411764,0.0914810167856779,0.9419934640522876,0.9722222222222222,1.0,0.9601307189542484,0.0470507537662504,0.9384191176470588,0.9705882352941176,1.0,0.957720588235294,0.049907702682101,0.8521671826625387,0.9205882352941176,0.9444444444444444,0.8984143067115203,0.0714238129327577,0.9688581314878892,0.9848856209150328,0.992205521914648,0.977326028450596,0.021908799531244,147.0,20.0,7.0,168.0,57.59979408001527,9.98932965111453,0.9210526315789473,0.8802395209580839,0.96,0.06008403361344539
15,a_mobilenet_logistic,A,MobileNet; full features; logistic regression,MobileNet,full,,logistic,215.65,10,0.9117647058823528,0.9142857142857144,0.9411764705882352,0.924033613445378,0.0419106034065668,0.9103896103896104,0.918918918918919,0.9466374269005848,0.9269519168203376,0.0397712791973919,0.9103896103896104,0.918918918918919,0.9466374269005848,0.9269519168203376,0.0397712791973919,0.9046920821114368,0.9142857142857144,0.9364583333333332,0.9199625144661296,0.0465508205343058,0.9112263499360274,0.9141453141453142,0.9408168859649122,0.9234572156432336,0.0425572675977431,0.9102328431372548,0.9142156862745098,0.9402573529411764,0.9234477124183008,0.0418341784924046,0.8240489925763272,0.8297890073786711,0.8882454793452145,0.8535628758430442,0.0780431157349748,0.8768382352941176,0.9117647058823528,0.9411764705882352,0.9044117647058822,0.0846209632432944,0.9019607843137254,0.9444444444444444,1.0,0.9424836601307188,0.0613551877489014,0.8999999999999999,0.9409722222222222,1.0,0.9435160818713452,0.0569160103163853,0.8947368421052632,0.9166666666666666,0.9402573529411764,0.916894760296463,0.0646700885580706,0.9687680219146484,0.9832756632064592,0.9982698961937716,0.976285563244906,0.0271348103631253,151.0,16.0,10.0,165.0,9.85629456100287,0.1376563519588668,0.9239766081871345,0.9041916167664671,0.9428571428571428,0.02941176470588236
16,a_xception_resnet50_logistic,A,Xception+ResNet50; full features; logistic regression,Xception+ResNet50,full,,logistic,215.6,10,0.8831932773109243,0.9411764705882352,0.963655462184874,0.92109243697479,0.0570789036309525,0.8839869281045751,0.9444444444444444,0.9654135338345864,0.9273695556203296,0.0503994699945455,0.8839869281045751,0.9444444444444444,0.9654135338345864,0.9273695556203296,0.0503994699945455,0.8823529411764706,0.9354166666666666,0.961100569259962,0.9127455084066188,0.0674642618934823,0.8831699346405228,0.9406615497076024,0.9634707050504014,0.9200575320134744,0.0585401563863527,0.8831699346405228,0.9392361111111112,0.962265114379085,0.9205065359477124,0.0567668233208033,0.7663398692810457,0.8837826797385621,0.9286689621084716,0.8506268395282867,0.1023835124336022,0.8768382352941176,0.9099264705882352,0.9402573529411764,0.875,0.111983252956477,0.9444444444444444,1.0,1.0,0.9660130718954248,0.0480835339666408,0.9384191176470588,1.0,1.0,0.9643382352941176,0.0498113149715265,0.8839869281045751,0.9222222222222224,0.9444444444444444,0.8963801291961208,0.0820236403514205,0.9725586312956556,0.986135140330642,0.9930735774702036,0.9797109284890426,0.020838775650277,146.0,21.0,6.0,169.0,17.93530659202952,0.21877405798295468,0.9210526315789473,0.874251497005988,0.9657142857142857,0.08046218487394963
17,a_densenet169_random_forest,A,DenseNet169; full features; random forest,DenseNet169,full,,random_forest,215.4,10,0.9117647058823528,0.9117647058823528,0.9344537815126048,0.9241176470588236,0.0277778797791754,0.9142857142857144,0.9142857142857144,0.9390977443609024,0.9254829587337328,0.027891056124556,0.9142857142857144,0.9142857142857144,0.9390977443609024,0.9254829587337328,0.027891056124556,0.9090909090909092,0.9090909090909092,0.9285714285714284,0.9224819624819623,0.0278917907807872,0.9116883116883115,0.9116883116883115,0.9338345864661654,0.9239824606078476,0.0277463534519564,0.9117647058823528,0.9131944444444444,0.9318831699346404,0.9242647058823528,0.0271533076240687,0.8249579113843054,0.8249579113843054,0.8730753154679878,0.8504938323950297,0.055255353329629,0.8823529411764706,0.9375,0.9411764705882352,0.9279411764705884,0.0470881750784459,0.8888888888888888,0.9411764705882352,0.9411764705882352,0.9205882352941176,0.0460115554810531,0.8839869281045751,0.9375,0.9427083333333331,0.9197088923288612,0.0451947116252756,0.8916666666666666,0.9393382352941176,0.9411764705882352,0.9327696078431372,0.0423276289841146,0.9485294117647058,0.9679330065359476,0.9887152777777776,0.9642433198769702,0.0317386598001544,155.0,12.0,14.0,161.0,10.561866445990745,0.1002284339629109,0.9239766081871345,0.9281437125748503,0.92,0.02268907563025202
18,a_efficientnetb1_efficientnetb5_linear_svm,A,EfficientNetB1+EfficientNetB5; full features; linear SVM,EfficientNetB1+EfficientNetB5,full,,linear_svm,214.7,10,0.8897058823529411,0.9420168067226892,0.963655462184874,0.9238655462184876,0.0465478460823657,0.8939393939393939,0.94281045751634,0.9646825396825396,0.9264154993566758,0.0445382618025291,0.8939393939393939,0.94281045751634,0.9646825396825396,0.9264154993566758,0.0445382618025291,0.8848214285714286,0.9411764705882352,0.961100569259962,0.920468006496764,0.0506743317030283,0.8893804112554112,0.9419934640522876,0.9634707050504014,0.92344175292672,0.0471338390490085,0.8897058823529411,0.9419934640522876,0.962265114379085,0.9232638888888888,0.0475208159613363,0.7837796336611913,0.8839869281045751,0.928221199000406,0.8497019869238134,0.091581809345939,0.8961397058823529,0.9411764705882352,0.9411764705882352,0.9099264705882352,0.07269233492933,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9366013071895424,0.0516987542278979,0.9256410256410256,0.9411764705882352,0.9411764705882352,0.934333836098542,0.0485402932651226,0.890625,0.94281045751634,0.9444444444444444,0.9186007297655904,0.057710306308535,0.9636678200692042,0.9850057670126874,0.9957708573625528,0.9804149846212996,0.0179238457370895,152.0,15.0,11.0,164.0,99.03456751490012,16.811910992022604,0.9239766081871345,0.9101796407185628,0.9371428571428572,0.07394957983193284
19,a_resnet101_densenet121_linear_svm,A,ResNet101+DenseNet121; full features; linear SVM,ResNet101+DenseNet121,full,,linear_svm,212.4,10,0.8831932773109243,0.9411764705882352,0.963655462184874,0.92109243697479,0.0479252799519584,0.8888888888888888,0.94281045751634,0.9654135338345864,0.9246876949972924,0.0460013827478358,0.8888888888888888,0.94281045751634,0.9654135338345864,0.9246876949972924,0.0460013827478358,0.8768382352941176,0.9354166666666666,0.9619175627240144,0.9164495657871466,0.0517558406911603,0.8828635620915033,0.9406615497076024,0.9634707050504014,0.9205686303922196,0.0484282768956313,0.8831699346405228,0.9393382352941176,0.9626736111111112,0.9208537581699346,0.0478432875033976,0.7703506133314548,0.8879676420517904,0.9297679882622156,0.8482733831218665,0.0917754694042538,0.8768382352941176,0.8823529411764706,0.9402573529411764,0.8930147058823531,0.0867323316692561,0.9019607843137254,0.9722222222222222,1.0,0.9486928104575164,0.0632943537194466,0.9043859649122808,0.9705882352941176,1.0,0.9484932920536636,0.0615306455351823,0.8784722222222222,0.8973684210526316,0.9466374269005848,0.9065271132376396,0.0700153547964286,0.9529988465974624,0.9866217320261438,0.9965277777777778,0.97617623029604,0.0235158319217745,149.0,18.0,9.0,166.0,27.234478058933746,4.635912320052739,0.9210526315789473,0.8922155688622755,0.9485714285714286,0.08046218487394963
20,a_resnet101_logistic,A,ResNet101; full features; logistic regression,ResNet101,full,,logistic,212.35,10,0.9117647058823528,0.9130252100840336,0.9411764705882352,0.9210084033613444,0.031214588328593,0.9154440154440155,0.9209979209979212,0.9411764705882352,0.9255856614680144,0.0268240295294644,0.9154440154440155,0.9209979209979212,0.9411764705882352,0.9255856614680144,0.0268240295294644,0.9046920821114368,0.9116883116883118,0.9402573529411764,0.9150694120470176,0.0380505265767572,0.9112263499360274,0.9128466128466128,0.941125408496732,0.920327536757516,0.0320492238198163,0.9117647058823528,0.9125816993464052,0.941125408496732,0.9203227124183008,0.0312593358855183,0.8260965973582836,0.8355914934651778,0.882250816993464,0.8487687162212328,0.054624358586418,0.838235294117647,0.9099264705882352,0.9402573529411764,0.8863970588235295,0.0857396592460445,0.9411764705882352,0.9444444444444444,1.0,0.9542483660130718,0.0451511585535135,0.9375,0.9393382352941176,1.0,0.9537302201582388,0.0437112288760936,0.865079365079365,0.9161184210526316,0.943627450980392,0.9033985196949594,0.064885855115299,0.9430507497116494,0.9848856209150328,0.992196510957324,0.968965061514802,0.029338205633429,148.0,19.0,8.0,167.0,13.856783199880738,0.16356173600070129,0.9210526315789473,0.8862275449101796,0.9542857142857143,0.02941176470588236
21,a_resnet101_mobilenetv2_linear_svm,A,ResNet101+MobileNetV2; full features; linear SVM,ResNet101+MobileNetV2,full,,linear_svm,212.25,10,0.8831932773109243,0.926470588235294,0.942436974789916,0.92109243697479,0.0365467327846908,0.8903508771929824,0.9321266968325792,0.9411764705882352,0.9247419841847088,0.0345342574208203,0.8903508771929824,0.9321266968325792,0.9411764705882352,0.9247419841847088,0.0345342574208203,0.8823529411764706,0.918864097363083,0.943627450980392,0.9165205529746197,0.0397013911459128,0.8831699346405228,0.9254953970978312,0.9424019607843136,0.9206312685796642,0.0367884524750812,0.8831699346405228,0.9237132352941176,0.943627450980392,0.9203227124183008,0.0363155726340859,0.7751303206663804,0.8584379507863753,0.8894442893540564,0.8468676548116333,0.0706558941544317,0.838235294117647,0.9099264705882352,0.9402573529411764,0.8922794117647059,0.0730591580223469,0.9019607843137254,0.9411764705882352,1.0,0.9483660130718954,0.049723820863034,0.9043859649122808,0.9411764705882352,1.0,0.9475128998968008,0.050086476558661,0.8634453781512604,0.915032679738562,0.9458204334365324,0.9057103543171652,0.0590308849371744,0.9604959630911188,0.9899918300653594,0.995665729527105,0.9757737408688965,0.0271465493754581,149.0,18.0,9.0,166.0,30.5045139650465,5.276160709909163,0.9210526315789473,0.8922155688622755,0.9485714285714286,0.05924369747899161
22,a_densenet121_mlp,A,DenseNet121; full features; MLP,DenseNet121,full,,mlp,211.6,10,0.8831932773109243,0.9117647058823528,0.942436974789916,0.9210924369747898,0.041474464309148,0.8947368421052632,0.914004914004914,0.943627450980392,0.9256427127944156,0.0374167522891501,0.8947368421052632,0.914004914004914,0.943627450980392,0.9256427127944156,0.0374167522891501,0.875,0.9087557603686636,0.9411764705882352,0.9154626366675702,0.0468909167128463,0.8826754385964912,0.9113803371867888,0.9424019607843136,0.9205526747309928,0.0419553246353957,0.8827614379084967,0.9107434640522876,0.9440359477124184,0.9206495098039216,0.0422983468188967,0.7784106296161569,0.8243519655123199,0.8880718954248366,0.8466169466794666,0.080133347579041,0.8235294117647058,0.9080882352941176,0.9852941176470588,0.8981617647058824,0.0892178746230212,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9431372549019608,0.0381792350464461,0.9297619047619048,0.9333333333333332,0.943627450980392,0.9391970121381886,0.0375696778010295,0.85,0.9161184210526316,0.9861111111111112,0.912831035923141,0.0732580266679141,0.9627727316416764,0.978247549019608,0.99234068627451,0.9669730392156864,0.0357737257924808,150.0,17.0,10.0,165.0,22.688444251019973,0.0464944989653299,0.9210526315789473,0.8982035928143712,0.9428571428571428,0.05924369747899161
23,a_efficientnetb0_mobilenet_logistic,A,EfficientNetB0+MobileNet; full features; logistic regression,EfficientNetB0+MobileNet,full,,logistic,211.4,10,0.8897058823529411,0.9142857142857144,0.9411764705882352,0.92109243697479,0.033974369479712,0.8952380952380952,0.918918918918919,0.9466374269005848,0.9231303788811528,0.0346545622752836,0.8952380952380952,0.918918918918919,0.9466374269005848,0.9231303788811528,0.0346545622752836,0.8924731182795698,0.9116883116883118,0.9364583333333332,0.9184803134352468,0.0340242678572356,0.8895327965536695,0.9141453141453142,0.9408168859649122,0.9208053461582,0.0340306112162536,0.8897058823529411,0.9142156862745098,0.9401041666666666,0.9206495098039216,0.0337953046649834,0.7849183196351696,0.8333626930055998,0.8860450867098179,0.8449860848693582,0.0678826341097501,0.8768382352941176,0.9099264705882352,0.9411764705882352,0.9099264705882352,0.0508024444317993,0.8888888888888888,0.94281045751634,0.9861111111111112,0.931372549019608,0.0598236610795031,0.8839869281045751,0.9375,0.9861111111111112,0.93077915376677,0.0574706897327787,0.8903508771929824,0.9166666666666666,0.943627450980392,0.917937736498108,0.0428202736571766,0.9661728662053056,0.9749134948096884,0.9956597222222222,0.9745326316801228,0.0234130792940968,152.0,15.0,12.0,163.0,9.805887891096063,0.1490081390948029,0.9210526315789473,0.9101796407185628,0.9314285714285714,0.051470588235294046
24,a_efficientnetb1_linear_svm,A,EfficientNetB1; full features; linear SVM,EfficientNetB1,full,,linear_svm,211.3,10,0.8897058823529411,0.9142857142857144,0.9411764705882352,0.92109243697479,0.033974369479712,0.9035714285714286,0.9166023166023168,0.9402573529411764,0.9240305204585392,0.0319252212821942,0.9035714285714286,0.9166023166023168,0.9402573529411764,0.9240305204585392,0.0319252212821942,0.8939393939393939,0.9116883116883118,0.943627450980392,0.9168225765379466,0.0390557016044366,0.8893804112554112,0.9141453141453142,0.941125408496732,0.9204265484982428,0.0346818985225386,0.890063316993464,0.9142156862745098,0.9411764705882352,0.9203022875816992,0.0346504341406761,0.7963363221981586,0.8297890073786711,0.8869807227730965,0.8480841304552038,0.06317699826963,0.8961397058823529,0.9393382352941176,0.9411764705882352,0.9036764705882352,0.0820401388993155,0.8888888888888888,0.94281045751634,1.0,0.9369281045751634,0.0636309187837319,0.8903508771929824,0.9393382352941176,1.0,0.9386760405916752,0.0595891185367679,0.9043859649122808,0.9411764705882352,0.943627450980392,0.9171118080406006,0.0599966751508183,0.9731113033448674,0.9831795463283352,0.988946559015763,0.9814758746635908,0.0117311517660113,151.0,16.0,11.0,164.0,14.166125065006781,2.260478354990482,0.9210526315789473,0.9041916167664671,0.9371428571428572,0.051470588235294046
25,a_resnet50_linear_svm,A,ResNet50; full features; linear SVM,ResNet50,full,,linear_svm,210.8,10,0.8823529411764706,0.926470588235294,0.942436974789916,0.918235294117647,0.0491004535406098,0.8854489164086687,0.9300476947535772,0.9466374269005848,0.9237086346374273,0.0448734974059218,0.8854489164086687,0.9300476947535772,0.9466374269005848,0.9237086346374273,0.0448734974059218,0.8705882352941177,0.9182795698924732,0.9411764705882352,0.9113699713882925,0.0551739910075457,0.8811145510835914,0.9257116199391242,0.9424019607843136,0.91753930301286,0.049748044563061,0.8823529411764706,0.9236111111111112,0.9424019607843136,0.9177287581699346,0.0492803522775014,0.7702283598820666,0.8530494804084026,0.8869642043568766,0.8426749445717746,0.0924740525732536,0.8363970588235294,0.8786764705882353,0.9411764705882352,0.8808823529411764,0.0961084386913919,0.9419934640522876,0.9444444444444444,1.0,0.9545751633986927,0.0450577635822853,0.9352941176470588,0.9411764705882352,1.0,0.951421568627451,0.0479493457092043,0.8521671826625387,0.8973684210526316,0.943627450980392,0.8987067043723391,0.0758135816452716,0.9610726643598616,0.984783496732026,0.9922055219146482,0.9756139465590158,0.024183265043136,147.0,20.0,8.0,167.0,18.120687575021293,2.885030799079686,0.9181286549707602,0.8802395209580839,0.9542857142857143,0.06008403361344539
26,a_efficientnetb0_mobilenet_mlp,A,EfficientNetB0+MobileNet; full features; MLP,EfficientNetB0+MobileNet,full,,mlp,210.25,10,0.9117647058823528,0.9130252100840336,0.9344537815126048,0.92109243697479,0.0310165121394458,0.9046920821114368,0.918918918918919,0.9328547297297296,0.9226520398438156,0.0297865163240113,0.9046920821114368,0.918918918918919,0.9328547297297296,0.9226520398438156,0.0297865163240113,0.9046920821114368,0.9116883116883118,0.9380630630630632,0.9187470249519588,0.0338893073464016,0.911072362685266,0.9128466128466128,0.9342303951678952,0.9206995323978872,0.0312874717922647,0.9102328431372548,0.9133986928104576,0.9350490196078431,0.9213643790849672,0.0313093492132412,0.8251876785503054,0.8330863409071467,0.8758194416248266,0.8482782247943387,0.059450336245241,0.8823529411764706,0.9117647058823528,1.0,0.9227941176470588,0.0791366877007987,0.8823529411764706,0.9444444444444444,0.9444444444444444,0.919934640522876,0.06222036851196,0.8854489164086687,0.9354166666666666,0.9402573529411764,0.9218704850361196,0.0547994847443601,0.8947368421052632,0.9195906432748536,1.0,0.9320531721460515,0.0669010151201933,0.9468954248366012,0.9791967031910804,0.9887152777777776,0.9670150903498652,0.0282621461084681,154.0,13.0,14.0,161.0,88.63630225206725,0.0917855009320186,0.9210526315789473,0.9221556886227545,0.92,0.02268907563025202
27,a_resnet101_densenet169_logistic,A,ResNet101+DenseNet169; full features; logistic regression,ResNet101+DenseNet169,full,,logistic,209.15,10,0.9117647058823528,0.9277310924369748,0.9411764705882352,0.9183193277310924,0.0379193500950235,0.9115479115479116,0.9316816816816818,0.9444444444444444,0.9220883194567406,0.0378060035887107,0.9115479115479116,0.9316816816816818,0.9444444444444444,0.9220883194567406,0.0378060035887107,0.9046920821114368,0.923809523809524,0.9375,0.9132628770406856,0.0407364961958865,0.9112263499360274,0.9271778955989484,0.9409722222222222,0.917675598248713,0.0385194427674617,0.9117647058823528,0.9254493464052288,0.941125408496732,0.9178921568627452,0.0369898245715423,0.8260965973582836,0.8593022354892599,0.8882454793452145,0.8444612076100467,0.0688140944951412,0.8768382352941176,0.8823529411764706,0.9375,0.8808823529411764,0.0727532565056707,0.9444444444444444,1.0,1.0,0.9549019607843136,0.0738301764519892,0.9375,1.0,1.0,0.9563888888888888,0.0676090796736724,0.8947368421052632,0.8973684210526316,0.9364583333333332,0.8969583997873471,0.0531511193026099,0.944636678200692,0.9867238562091504,0.995665729527105,0.9721020761245672,0.0276122947221899,147.0,20.0,8.0,167.0,15.951944404107053,0.2387538800248872,0.9181286549707602,0.8802395209580839,0.9542857142857143,0.02941176470588236
28,a_mobilenetv2_logistic,A,MobileNetV2; full features; logistic regression,MobileNetV2,full,,logistic,208.65,10,0.8857142857142857,0.9117647058823528,0.963235294117647,0.9212605042016808,0.0386311984905767,0.8888888888888888,0.9166023166023168,0.9633838383838385,0.9234231251878312,0.0383049198585234,0.8888888888888888,0.9166023166023168,0.9633838383838385,0.9234231251878312,0.0383049198585234,0.8888888888888888,0.906158357771261,0.9601814516129032,0.9186461969929712,0.039536320343831,0.8856209150326797,0.9113803371867888,0.963011146226872,0.9210346610904012,0.0387115688333191,0.8872549019607843,0.9124795751633986,0.9618055555555556,0.9215073529411764,0.0380134993556174,0.7770533569225758,0.8308089689591904,0.9273020813533472,0.8465815555202058,0.0752054083283248,0.8520220588235294,0.9375,0.9411764705882352,0.9106617647058824,0.062991865011842,0.9019607843137254,0.9411764705882352,0.9861111111111112,0.9323529411764706,0.0628994183718184,0.8950980392156862,0.9354166666666666,0.9861111111111112,0.9315174578603372,0.0602635869028448,0.871875,0.9393382352941176,0.9444444444444444,0.9186644306845544,0.0541832053800618,0.970299884659746,0.9896013552479814,0.9956597222222222,0.977559111880046,0.0312828973976933,152.0,15.0,12.0,163.0,9.283165064000059,0.147804405074566,0.9210526315789473,0.9101796407185628,0.9314285714285714,0.07752100840336129
29,a_resnet101_densenet169_linear_svm,A,ResNet101+DenseNet169; full features; linear SVM,ResNet101+DenseNet169,full,,linear_svm,205.9,10,0.8823529411764706,0.9134453781512604,0.963235294117647,0.9154621848739496,0.0481046259083075,0.8784722222222222,0.9166666666666666,0.9654135338345864,0.9182244880929092,0.0482714090105882,0.8784722222222222,0.9166666666666666,0.9654135338345864,0.9182244880929092,0.0482714090105882,0.8768382352941176,0.911111111111111,0.9601814516129032,0.9114707075824822,0.0503049673333259,0.8819444444444444,0.912985896112831,0.963011146226872,0.9148475978376956,0.0485898093132484,0.8823529411764706,0.91156045751634,0.9618566176470588,0.9149509803921568,0.0471268846795145,0.77005354108682,0.829326898765151,0.9289467994018956,0.8379592969296163,0.0906072495943955,0.8768382352941176,0.9099264705882352,0.9402573529411764,0.8867647058823529,0.075221542586219,0.9019607843137254,1.0,1.0,0.9431372549019608,0.0843252653488924,0.8950980392156862,1.0,1.0,0.94577915376677,0.0773283196321828,0.8903508771929824,0.9166666666666666,0.9416666666666668,0.9004306220095692,0.0561590167091903,0.9472318339100344,0.9834558823529412,0.995665729527105,0.9728325643983082,0.0254713529107328,148.0,19.0,10.0,165.0,33.65043030504603,6.074515149870422,0.9152046783625731,0.8862275449101796,0.9428571428571428,0.0808823529411764
30,a_efficientnetb1_efficientnetb5_adaboost,A,EfficientNetB1+EfficientNetB5; full features; AdaBoost,EfficientNetB1+EfficientNetB5,full,,adaboost,205.65,10,0.8823529411764706,0.9130252100840336,0.9411764705882352,0.915378151260504,0.0395881670151374,0.8903508771929824,0.9116883116883118,0.9466374269005848,0.9189248510301142,0.0386763594986466,0.8903508771929824,0.9116883116883118,0.9466374269005848,0.9189248510301142,0.0386763594986466,0.875,0.9142857142857144,0.9364583333333332,0.9110653190895126,0.0412924458035066,0.8819444444444444,0.912987012987013,0.9408168859649122,0.9149950850598132,0.0397066015961402,0.8823529411764706,0.9133986928104574,0.9402573529411764,0.9145833333333334,0.0393165932009367,0.77005354108682,0.8275116354307148,0.8882454793452145,0.8339664028265235,0.0789458233532679,0.8363970588235294,0.8823529411764706,0.9402573529411764,0.8860294117647058,0.052852594737372,0.9019607843137254,0.94281045751634,1.0,0.9431372549019608,0.0592896884580789,0.8988095238095237,0.9333333333333332,1.0,0.9406349206349208,0.0588953299671571,0.8580882352941176,0.8973684210526316,0.9402573529411764,0.8981789645682834,0.0432439933000875,0.9550173010380624,0.9611687812379854,0.9818068771626298,0.9628472222222222,0.0264708887503117,148.0,19.0,10.0,165.0,5279.707801006967,3.03364564810181,0.9152046783625731,0.8862275449101796,0.9428571428571428,0.05882352941176461
31,a_efficientnetb1_logistic,A,EfficientNetB1; full features; logistic regression,EfficientNetB1,full,,logistic,204.95,10,0.9117647058823528,0.9142857142857144,0.9411764705882352,0.9181512605042016,0.033309079517505,0.9142857142857144,0.9209979209979212,0.9402573529411764,0.9207905598501576,0.0321164494520403,0.9142857142857144,0.9209979209979212,0.9402573529411764,0.9207905598501576,0.0321164494520403,0.8996865203761756,0.9116883116883118,0.9392156862745096,0.9145269040976692,0.0361946920125299,0.9102828206276484,0.9141453141453142,0.9408168859649122,0.9176587319739132,0.0335771774203847,0.9079861111111112,0.9142156862745098,0.9402573529411764,0.9173611111111112,0.0331838054251769,0.8260965973582836,0.8322941599367022,0.8861472108928243,0.8407346860087499,0.0644749796467056,0.8768382352941176,0.9393382352941176,0.9411764705882352,0.9036764705882352,0.0706715874981444,0.8888888888888888,0.9411764705882352,0.9861111111111112,0.931045751633987,0.0597532038075605,0.8903508771929824,0.9330357142857144,0.9852941176470588,0.931533183448818,0.0555668151736008,0.8960526315789474,0.9372549019607842,0.9411764705882352,0.9153186888790604,0.0554684476662842,0.9739763552479817,0.9820261437908496,0.9887543252595156,0.9808222798923492,0.0126719980107236,151.0,16.0,12.0,163.0,12.421000831935089,0.12167665589367921,0.9181286549707602,0.9041916167664671,0.9314285714285714,0.02941176470588236
